file,bytes,sha1,sheetId,title,records,decodedRecords,unknownRecords,recordBytes,residualBytes,unresolvedFields,engineeringObjects,functionBlocks,junctions,ioObjects,deviceTags,loopTags,irefs,orefs,connections,danglingWires,descriptions,parameters,specEntries,fcDecoded,unresolvedXrefs,trailerClean,warnings,coverage
3330589A.CAD,5344,5f9e2df10965,3330589A,FEED FORWARD,141,141,0,4682,0,57,178,43,8,2,18,18,11,10,53,0,35,81,16,16,6,true,3,1
3330590A.CAD,2162,9feae54fd642,3330590,SEAL WATER TO MIXER #2,58,58,0,1832,0,9,66,10,2,1,5,5,1,4,8,0,36,12,3,3,2,true,2,1
3330591A.CAD,6568,a85c879052f5,3330591,FEED FORWARD,183,183,0,5782,0,81,225,52,14,1,21,21,8,15,73,0,42,106,25,25,9,true,3,1
3330592A.CAD,1524,b8081bb1043c,3330592,STOCK TO BLEACH BLENDING TANK VALVE,40,40,0,1178,0,5,44,6,0,3,3,3,2,1,5,0,27,14,3,3,0,true,1,1
3330593A.CAD,1962,ee9af257971f,3330593,BLEACH BLENDING TANK LEVEL,52,52,0,1608,0,10,60,10,1,1,5,5,1,4,8,0,31,17,3,3,1,true,2,1
3330595A.CAD,3068,2472dd268187,3330595,Cl2 COMBUSTION FLOW,86,86,0,2558,0,26,98,19,4,1,7,7,3,4,23,0,38,52,10,10,0,true,3,1
3330596A.CAD,3352,735e44a74483,3330596,ClO2 COMBUSTION FLOW,95,95,0,2832,0,29,109,21,5,1,8,8,3,5,26,0,41,55,11,11,0,true,3,1
3330597A.CAD,3870,aec9ea31614a,3330597,STAGE FLOW,109,109,0,3228,0,40,121,29,6,1,7,7,3,4,36,0,36,89,20,20,1,true,3,1
3330598A.CAD,1344,848ccbe8b497,3330598,STAGE TEMPERATURE,33,33,0,1016,0,4,37,5,1,1,3,3,1,2,4,0,21,9,1,1,0,true,1,1
3330599A.CAD,2758,8daef3362ba9,3330599,BLEACHING/P. MACHINE ACID SESWER pH,72,72,0,2180,0,20,80,19,4,3,5,5,5,0,19,0,28,60,11,11,0,true,2,1
33305A0A.CAD,1198,023d9e709c96,33305A0,SCRUBBER FLOW,29,29,0,870,0,2,31,4,0,1,2,2,1,1,2,0,21,8,1,1,0,true,1,1
33305A1A.CAD,2310,bc6dfd7b2a59,33305A1,CLO2 TEMPERATURE CONTROL,60,60,0,1812,0,22,65,12,5,3,4,4,2,1,20,0,21,34,6,5,0,true,3,1
33305A2A.CAD,2204,9a9ddcc91ceb,33305A2,,55,55,0,1744,0,19,65,13,3,3,6,6,2,4,18,0,19,31,4,4,0,true,2,1
33305A3A.CAD,3434,cd59cc4a5dd7,33305A3,H2SO4 DOZING VALAV,91,91,0,2916,0,32,111,26,6,4,11,11,7,4,32,0,25,46,12,12,1,true,1,1
33305A4A.CAD,1065,3c88dcbb5ade,33305A4,,24,24,0,722,0,2,24,4,0,1,1,1,1,0,2,0,16,10,2,2,0,true,1,1
33305A5A.CAD,1459,af9d19cc0ba1,33305A5,H2SO4 DAY TANK LEVEL,35,35,0,1106,0,8,39,7,1,1,3,3,1,2,6,0,19,15,3,3,0,true,2,1
33305A6A.CAD,2260,acb1471870a3,33305A6,H2SO4 INLET VALAV,58,58,0,1796,0,20,64,16,3,3,4,4,3,1,19,0,18,32,8,8,0,true,2,1
33305A7A.CAD,5278,5bb2d123e91e,33305A7,H2SO4 DOZING FLOW,150,150,0,4282,0,62,163,38,19,5,7,7,8,0,61,0,30,142,27,27,0,true,2,1
33305A8A.CAD,4491,acfe25344b37,33305A8,RUNNING FEEDBACK,122,122,0,3918,0,46,144,38,9,3,12,12,3,9,43,0,30,68,19,19,7,true,3,1
33305A9A.CAD,4712,e6763d8fd307,33305A9,RUNNING FEEDBACK,126,126,0,4158,0,45,154,41,9,4,15,15,5,10,44,0,30,65,17,17,9,true,2,1
33305B0A.CAD,3850,6dfa2729cb59,33305B0,MOTOR COMMAND,105,105,0,3350,0,42,129,30,9,2,13,13,3,10,40,0,24,49,14,14,8,true,3,1
33305B1A.CAD,2766,ec41c61e3e12,33305B1,PROPELLER AGITATOR MOTOR,78,78,0,2308,0,21,84,19,4,3,4,4,3,1,21,0,32,36,10,10,0,true,1,1
33305B2A.CAD,3648,45c79922b4b7,33305B2,MOTOR COMMAND,99,99,0,3148,0,40,121,29,9,1,12,12,2,10,39,0,20,46,14,14,10,true,2,1
33305B3A.CAD,4612,81118d3f2654,33305B3,MOTOR COMMAND,119,119,0,4058,0,35,145,40,9,4,14,14,4,10,34,0,34,62,17,17,9,true,2,1
33305B4A.CAD,4784,dc9ba81b6647,33305B4,RUNNING FEEDBACK,129,129,0,4230,0,45,155,41,9,4,14,14,4,10,43,0,34,64,17,17,9,true,2,1
33305B5A.CAD,4612,df933abe4150,33305B5,RUNNING FEEDBACK,119,119,0,4058,0,35,145,40,9,4,14,14,4,10,34,0,34,63,17,17,9,true,2,1
33305B6A.CAD,4838,1a57814a5a9a,33305B6,MOTOR FAULT,130,130,0,4284,0,45,158,41,9,4,15,15,4,11,44,0,34,64,17,17,9,true,2,1
33305B7A.CAD,5840,43eabb46d040,33305B7,MOTOR FAULT,159,159,0,5222,0,59,194,51,11,4,18,18,7,12,57,0,38,89,23,23,7,true,3,1
33305B8A.CAD,4818,49e95e172aec,33305B8,RUNNING FEEDBACK,129,129,0,4264,0,45,157,41,9,4,15,15,4,11,44,0,33,64,17,17,10,true,2,1
33305B9A.CAD,4591,8334a6f2e494,33305B9,RUNNING FEEDBACK,118,118,0,4038,0,35,144,40,9,4,14,14,4,10,34,0,33,63,17,17,9,true,2,1
33305C0A.CAD,4468,8e0c0b2329d3,33305C0,RUNNING FEEDBACK,119,119,0,3914,0,43,143,39,9,4,13,13,3,10,42,0,27,62,17,17,9,true,2,1
33305C1A.CAD,4867,183182245a77,33305C1,MOTOR FAULT,131,131,0,4304,0,49,159,42,10,5,15,15,4,11,46,0,31,67,18,18,9,true,3,1
33305C2A.CAD,4104,a331448521ad,33305C2,RUNNING FEEDBACK,113,113,0,3518,0,39,125,35,9,5,7,7,4,3,39,0,28,65,19,19,2,true,1,1
33305C3A.CAD,5660,d7e18b3d13be,33305C3,MOTOR COMMAND,157,157,0,5044,0,69,194,47,15,3,20,20,4,15,61,0,32,83,25,24,7,true,4,1
33305C4A.CAD,5130,1b2aaebcb18c,33305C4,MOTOR COMMAND,139,139,0,4592,0,58,178,41,10,2,20,20,9,12,51,0,35,68,17,17,7,true,3,1
33305C5A.CAD,3568,f73b57b7ccf5,33305C5,MOTOR COMMAND,97,97,0,3068,0,39,117,28,9,1,11,11,1,10,38,0,20,45,14,14,10,true,2,1
33305C6A.CAD,2992,4e2f2b979749,33305C6,STOCK PUMP MOTOR,82,82,0,2530,0,24,90,19,5,2,6,6,2,2,21,0,35,33,11,9,0,true,3,1
33305C7A.CAD,6696,346a5d7251ee,33305C7,RUNNING FEEDBACK,180,180,0,6036,0,72,225,58,13,4,23,23,11,13,66,0,41,94,25,24,8,true,4,1
33305C8A.CAD,7620,51e8c6eb5d1d,33305C8A,MOTOR FAULT,207,207,0,6930,0,88,262,65,13,5,28,28,15,14,72,0,55,105,27,26,7,true,4,1
33305C9A.CAD,5448,837b4a8cc358,33305C9,MOTOR FAULT,146,146,0,4866,0,56,181,49,11,4,18,18,6,13,53,0,31,75,20,20,9,true,3,1
33305D0A.CAD,4690,b86a4bd0f082,33305D0,MOTOR COMMAND,125,125,0,4136,0,45,153,41,9,4,15,15,4,11,44,0,29,65,17,17,8,true,2,1
33305D1A.CAD,2368,08e0c8fee6ba,33305D1,MOTOR COMMAND,56,56,0,1928,0,11,64,20,0,4,5,5,3,2,10,0,24,36,6,6,0,true,2,1
33305D2A.CAD,2460,7d2864c34eaa,33305D2A,STOCK FLOW TO STORAGE CHEST.,60,60,0,1966,0,21,69,16,4,4,6,6,4,1,19,0,19,37,6,5,0,true,3,1
33305D3A.CAD,6412,49a96faba7f9,33305D3,,171,171,0,5768,0,81,223,58,17,2,27,27,9,18,76,0,18,85,28,26,14,true,4,1
33305D5A.CAD,3216,358ee83ded2e,33305D5,BLENDING TANK MAJOR DILUTION,88,88,0,2742,0,29,102,20,7,3,8,8,4,4,28,0,31,39,6,6,1,true,2,1
33305D6B.CAD,3486,6ab40e60cb5b,33305D6,BLENDING TANK MAJOR DILUTION,97,97,0,2940,0,33,115,24,6,0,10,10,6,4,33,0,32,58,14,14,1,true,1,1
33305D7A.CAD,2406,bc08541752ad,33305D7,VALVE POSITION,68,68,0,1944,0,18,76,13,2,0,5,5,3,2,18,1,33,40,8,8,0,true,2,1
33305D8A.CAD,3620,bd8976c5aa5f,33305D8A,VALVE POSITION,102,102,0,3054,0,36,114,24,7,3,7,7,4,3,34,0,35,64,11,11,0,true,2,1
33305D9A.CAD,1034,f190f5628f49,33305D9A,Instrument Air Flow,22,22,0,706,0,1,22,4,0,1,1,1,1,0,1,0,15,7,1,1,0,true,1,1
33305E0A.CAD,3076,34ab4782cf5f,33305E0,FEEDBACK RUN,80,80,0,2594,0,24,98,22,3,3,10,10,8,2,24,0,29,42,9,9,1,true,1,1
33305E1A.CAD,2316,4aace8ab0432,33305E1,STOCK PUMP,60,60,0,1808,0,26,65,18,2,2,5,5,1,1,23,0,15,38,16,13,0,true,2,1
33305E2A.CAD,4220,780a27a3205b,33305E2,,113,113,0,3366,0,60,120,35,10,3,5,5,2,2,56,0,10,113,26,24,0,true,3,1
33305E3A.CAD,2516,3168e7c34603,33305E3A,,62,62,0,1900,0,30,70,17,6,2,5,5,4,1,29,0,8,58,10,10,0,true,2,1
33305E4A.CAD,3416,9cf456810e33,33305E4,FLUSHING CONTROL VALVE,87,87,0,2774,0,45,100,23,11,2,7,7,2,6,41,0,10,61,13,11,0,true,4,1
33305E5A.CAD,2278,7f71ef998eb1,33305E5,DILUTION CONTROL VALVE,55,55,0,1718,0,26,63,14,5,2,5,5,4,1,25,0,9,45,7,7,0,true,2,1
33305E6A.CAD,1126,e524f5c6bd7d,33305E6A,,22,22,0,748,0,9,26,10,0,1,3,3,1,2,9,0,1,25,7,7,0,true,1,1
33305E7A.CAD,974,10134e3bd53f,33305E7A,,15,15,0,498,0,6,17,8,0,1,1,1,1,0,6,0,1,40,6,6,0,true,1,1
33305F1A.CAD,2212,753bd7dc5057,33305F1,E/O LOUNDER LVL CONTROL,56,56,0,1710,0,21,61,13,4,3,4,4,2,1,20,0,17,41,8,7,0,true,2,1
33305F2A.CAD,2882,e30a764a2fe0,33305F2A,E/O LOUNDER LVL CONTROL,76,76,0,2276,0,30,82,19,6,4,4,4,3,1,28,0,21,56,12,11,0,true,3,1
33305F3A.CAD,2750,736245f48ae4,33305F3A,E/O LOUNDER LVL CONTROL,72,72,0,2174,0,28,78,18,5,4,4,4,3,1,26,0,21,51,11,10,0,true,3,1
33305F4A.CAD,2792,c63aa7609358,33305F4,,70,70,0,2250,0,32,82,19,7,5,8,8,4,2,29,0,13,50,10,8,0,true,3,1
33305F5A.CAD,1484,343b239095a9,33305F5A,,34,34,0,1060,0,14,38,10,2,3,3,3,2,1,14,0,6,26,7,7,1,true,1,1
33305Z0A.CAD,4160,c941d9103719,33305Z0,,105,105,0,3446,0,55,127,36,5,0,13,13,3,7,30,0,33,76,23,19,1,true,4,1
33305Z9A.CAD,5930,c512e3fbcde8,33305Z9A,,98,98,0,3098,0,28,97,63,10,0,0,0,0,0,24,0,0,378,59,58,0,true,3,1
3352000A.CAD,1444,2c8fbe5eab27,3352000,PLANT LOOP,35,35,0,940,0,0,33,5,0,0,0,0,0,0,0,0,28,48,5,4,0,true,0,1
3352001A.CAD,3496,1b798bed5e55,3352001,STK EXT TOWER VLV CLOSED,92,92,0,3146,0,15,120,17,0,15,15,15,0,15,15,0,58,21,2,2,0,true,1,1
3352002A.CAD,3805,0e7cad149b36,3352002,CL  GAS DIFF VLV CLSD,104,104,0,3484,0,18,134,18,0,16,16,16,0,16,16,0,68,22,2,2,0,true,2,1
3352003A.CAD,3984,9325f37cad5f,3352003,BLCHD HD STK TWR LVL ALARM,114,114,0,3662,0,39,142,17,0,15,15,15,0,15,15,0,80,21,2,2,0,true,2,1
3352004A.CAD,3804,ef622efe8f49,3352004,OPEN LIMIT SWITCH,107,107,0,3454,0,33,135,17,0,15,15,15,0,15,16,0,72,21,2,2,0,true,2,1
3352005A.CAD,3975,60257769c700,3352005,NO. 5 DIGITAL INPUTS SLAVE,114,114,0,3654,0,39,142,17,0,15,15,15,0,15,15,0,80,19,2,2,2,true,2,1
3352006A.CAD,3730,c903f3704b99,3352006,VACUUM WASHER LUBE OIL PUMP,101,101,0,3352,0,24,131,18,0,16,16,16,0,16,16,0,65,22,2,2,0,true,2,1
3352007A.CAD,3284,861c74dea16d,3352007,OIL FLOW,89,89,0,2962,0,15,117,17,0,15,15,15,0,15,15,0,55,18,2,2,3,true,1,1
3352008A.CAD,3464,0614638c6272,3352008,LOCAL LOCK OUT,93,93,0,3142,0,18,123,18,0,16,16,16,0,16,16,0,57,19,2,2,3,true,2,1
3352009A.CAD,3406,f31fa23e83fc,3352009,RUN REQUEST,92,92,0,3052,0,15,122,18,0,16,16,16,16,0,15,0,57,24,2,2,1,true,1,1
3352010A.CAD,3304,0ae7f7101c7f,3352010,RUN REQUEST,88,88,0,2950,0,14,118,18,0,16,16,16,16,0,14,0,54,24,2,2,2,true,1,1
3352011A.CAD,3650,e119363bf8ea,3352011,RUN REQUEST,101,101,0,3296,0,15,129,17,0,15,15,15,15,0,15,0,67,23,2,2,0,true,1,1
3352012A.CAD,3514,cb81d807dd34,3352012,RUN REQUEST,97,97,0,3160,0,16,127,18,0,16,16,16,16,0,16,0,61,24,2,2,0,true,1,1
3352013A.CAD,1950,ce6917686fd8,3352013,VLV POSITION,52,52,0,1624,0,6,62,7,0,6,6,6,6,0,6,0,37,10,1,1,0,true,1,1
3352014A.CAD,2260,27a4d81b0bc4,3352014,III STG PMP 512 VLV POSITION,59,59,0,1934,0,7,71,8,0,7,7,7,7,0,7,0,42,11,1,1,0,true,1,1
3352015A.CAD,2156,6305704bf498,3352015A,CHLTN STG PMP 506 VLV POSITION,57,57,0,1830,0,8,71,9,0,8,8,8,8,0,8,0,38,12,1,1,0,true,1,1
3352016A.CAD,2206,20b44fb3b73b,3352016,NO.16 DIGITAL OUTPUTS SLAVE,60,60,0,1852,0,8,74,10,0,8,8,8,8,0,8,0,40,16,2,2,0,true,1,1
3352017A.CAD,2950,de931361772c,3352017,NO.17 DIGITAL OUTPUTS SLAVE,77,77,0,2596,0,16,107,18,0,16,16,16,16,0,16,0,41,24,2,2,0,true,1,1
3352018A.CAD,2338,e0f013e65cd1,3352018,RUN REQUEST,63,63,0,1984,0,9,79,11,0,8,9,9,9,0,9,0,41,17,2,2,0,true,1,1
3352019A.CAD,2532,ddfe5cdac17f,3352019,NO.19 DIGITAL INPUTS SLAVE,61,61,0,2210,0,16,91,18,0,16,16,16,0,16,16,0,25,22,2,2,0,true,1,1
3352020A.CAD,2520,6b7f86448783,3352020,NO.20 DIGITAL INPUTS SLAVE,62,62,0,2170,0,19,88,16,0,14,14,14,0,14,14,0,30,19,2,2,2,true,2,1
3352021A.CAD,1168,7432c9b225bf,3352021A,DIGITAL INPUTS,33,33,0,846,0,0,31,2,0,0,0,0,0,0,0,0,29,6,2,2,0,true,0,1
3352022A.CAD,1504,2f7644dceab3,3352022,DIGITAL OUTPUT SLAVE 22,45,45,0,1150,0,0,43,2,0,0,0,0,0,0,0,0,41,8,2,2,0,true,0,1
3352023A.CAD,1796,5d8eff3ecaad,3352023,SEAL WATER PRESSURE,41,41,0,1186,0,4,43,7,0,1,2,2,1,1,4,0,28,11,3,3,0,true,1,1
3352024A.CAD,1352,4ec14937a26c,3352024,INCOMING FEEDER FOR W/S/B,37,37,0,1044,0,1,37,4,0,1,1,1,1,0,1,0,30,4,1,1,0,true,1,1
3352025A.CAD,1432,761f8f1f7fb3,3352025,FEEDER TO TRAFO,39,39,0,1124,0,2,41,5,0,2,2,2,1,1,2,0,30,4,1,1,1,true,1,1
3352026A.CAD,2066,db659d0d1791,3352026,FEEDER TO TRAFO,59,59,0,1696,0,16,62,9,4,1,3,3,0,2,13,0,31,15,5,4,0,true,3,1
3352027A.CAD,1666,8ed2ba4915fc,3352027,FEEDER TO TRAFO PUMP,48,48,0,1318,0,9,48,6,3,1,1,1,0,1,9,0,28,12,3,3,0,true,1,1
3352028A.CAD,1690,a734836a1934,3352028,BLEACING PLANT,49,49,0,1342,0,9,49,6,3,1,1,1,0,1,9,0,29,12,3,3,0,true,1,1
3352029A.CAD,2502,d704ef3d967d,3352029,POWER ACTIVE WASHING,66,66,0,1966,0,24,66,15,3,0,2,2,0,0,18,0,28,43,15,9,0,true,2,1
3352030A.CAD,1736,80ab15e30e88,3352030,POWER ACTIVE WASHING,45,45,0,1350,0,13,46,7,0,0,2,2,0,1,6,0,30,14,6,3,0,true,3,1
3352031A.CAD,1324,27acc3436065,3352031,FEEDER TO TRAFO STATUS,36,36,0,1016,0,1,36,4,0,1,1,1,1,0,1,0,29,4,1,1,0,true,1,1
3352032A.CAD,1642,7bf267e1eb1a,3352032,FEEDER TO TRAFO STATUS,47,47,0,1294,0,9,47,6,3,1,1,1,0,1,9,0,27,12,3,3,0,true,1,1
3352033A.CAD,1854,fd4278ac0162,3352033,FEEDER TO TRAFO,53,53,0,1496,0,11,55,8,3,1,2,2,1,1,11,0,29,15,4,4,0,true,1,1
3352034A.CAD,1324,0bc90c2e380e,3352034,FEEDER TO TRAFO STATUS,36,36,0,1016,0,1,36,4,0,1,1,1,1,0,1,0,29,4,1,1,0,true,1,1
3352035A.CAD,1688,9e479287e646,3352035,FEEDER TO TRAFO PUMP,49,49,0,1340,0,9,49,6,3,1,1,1,0,1,9,0,29,12,3,3,0,true,1,1
3352036A.CAD,1902,921eddb4ad3d,3352036,FEEDER TO TRAFO,55,55,0,1544,0,11,57,8,3,1,2,2,1,1,11,0,31,15,4,4,0,true,1,1
3352037A.CAD,1402,ccef4f5376e4,3352037,FEEDER TO TRAFO STATUS,38,38,0,1094,0,1,38,5,0,1,1,1,1,0,1,0,30,4,1,1,0,true,1,1
3352038A.CAD,1688,d04edf4b82cb,3352038,FEEDER TO TRAFO PUMP,49,49,0,1340,0,9,49,6,3,1,1,1,0,1,9,0,29,12,3,3,0,true,1,1
3352039A.CAD,1880,9650270f319f,3352039,FEEDER TO TRAFO,54,54,0,1522,0,11,56,8,3,1,2,2,1,1,11,0,30,15,4,4,0,true,1,1
3352040A.CAD,1324,55861591f832,3352040,FEEDER TO TRAFO STATUS,36,36,0,1016,0,1,36,4,0,1,1,1,1,0,1,0,29,4,1,1,0,true,1,1
3352041A.CAD,1688,462766bf59b4,3352041,FEEDER TO TRAFO PUMP,49,49,0,1340,0,9,49,6,3,1,1,1,0,1,9,0,29,12,3,3,0,true,1,1
3352042A.CAD,1640,8cf2e030954a,3352042,FEEDER TO TRAFO OFF,47,47,0,1292,0,9,47,6,3,1,1,1,0,1,9,0,27,12,3,3,0,true,1,1
3352043A.CAD,1346,668024eeece3,3352043,FEEDER TO TOWN SITE,37,37,0,1038,0,1,37,4,0,1,1,1,1,0,1,0,30,4,1,1,0,true,1,1
3352044A.CAD,1402,d959dc5d24df,3352044,OIL PRESS SWITCH MC PUMP # 1,38,38,0,1036,0,6,38,6,0,0,1,1,0,1,5,0,25,11,4,4,0,true,2,1
3352045A.CAD,1559,70512c278405,3352045,OIL PRESS SWITCH MC PUMP 2,43,43,0,1222,0,6,45,7,0,1,2,2,1,1,5,0,29,12,4,4,0,true,2,1
3352046A.CAD,1559,4190223c74d4,3352046,OIL PRESS SWITCH MC PUMP 3,42,42,0,1194,0,5,44,7,0,1,2,2,1,1,5,0,28,12,4,4,0,true,1,1
3352047A.CAD,1560,118741f8ba1b,3352047,OIL PRESS SWITCH MC PUMP 4,43,43,0,1222,0,6,45,7,0,1,2,2,1,1,5,0,29,12,4,4,0,true,2,1
3352048A.CAD,2708,b69967b1c9d8,3352048,VALVE POSITION,73,73,0,2316,0,11,83,18,0,5,6,6,5,1,11,0,42,29,6,6,0,true,1,1
3352049A.CAD,2634,a47378368783,3352049,STK-EX LOWER DILUTION,65,65,0,2298,0,5,70,24,0,3,4,4,2,1,4,0,35,9,2,1,0,true,2,1
3352050A.CAD,1918,d8b31cbb22c6,3352050,STOCK TO EXTACT TOWER,51,51,0,1592,0,6,57,10,0,4,4,4,3,1,5,0,34,10,1,1,0,true,2,1
3352051A.CAD,1782,5f6ed8aefca2,3352051,VALVE POSITION,46,46,0,1446,0,4,50,8,0,2,3,3,1,2,3,0,33,8,2,1,0,true,2,1
3352052A.CAD,3172,479db2388592,3352052,CL  GAS DIFF VLV POSITION,91,91,0,2722,0,24,99,20,4,3,6,6,2,2,21,0,44,30,11,9,1,true,3,1
3352053A.CAD,1826,631ca5f74609,3352053,CHLORINATION WASHER #1 LEVEL,47,47,0,1498,0,5,52,10,0,2,4,4,1,2,4,0,31,6,3,2,1,true,2,1
3352054A.CAD,2228,c03851538aae,3352054,STOCK VALVE,61,61,0,1894,0,5,67,12,0,4,4,4,3,1,5,0,42,11,2,2,0,true,1,1
3352055A.CAD,1814,e37264972b83,3352055,EXT WASHER #2 LEVEL,47,47,0,1486,0,5,52,10,0,2,4,4,1,2,4,0,31,5,3,2,2,true,2,1
3352056A.CAD,2078,92fa6ed1a80f,3352056,FLUSHING VALVE,61,61,0,1700,0,15,63,9,5,1,2,2,0,2,15,0,30,19,5,5,0,true,1,1
3352057A.CAD,2190,5ae5ef83cb04,3352057,VALVE CLOSED,60,60,0,1852,0,7,64,13,0,3,3,3,2,1,6,0,39,11,2,2,0,true,2,1
3352058A.CAD,2268,c5ab0dbb8a4b,3352058,VALVE OPEN,58,58,0,1922,0,7,66,13,0,3,6,6,2,2,5,0,38,9,3,1,1,true,2,1
3352059A.CAD,1500,9aa7e1dd99e1,3352059,VALVE POSITION,41,41,0,1166,0,4,41,6,0,1,1,1,1,0,3,0,30,7,2,2,0,true,2,1
3352060A.CAD,1526,21dce92960a8,3352060,VALVE POSITION,41,41,0,1200,0,3,43,6,0,2,2,2,1,1,3,0,30,6,1,1,0,true,1,1
3352061A.CAD,1272,b4ab2a96ba07,3352061,SPARE PUMP,32,32,0,946,0,6,34,4,2,2,2,2,1,1,6,0,18,8,1,1,0,true,1,1
3352062A.CAD,1424,6602f9ae4d07,3352062,III WASHER LEVEL,38,38,0,1116,0,2,40,5,0,1,2,2,1,1,2,0,29,3,1,1,1,true,1,1
3352063A.CAD,2426,27f5135b0a40,3352063,VALVE OPEN,62,62,0,2070,0,8,72,15,0,4,7,7,3,2,6,0,39,13,4,2,1,true,2,1
3352064A.CAD,1826,a417dbbf4405,3352064,VALVE POSITION,48,48,0,1490,0,5,53,9,0,3,4,4,1,2,4,0,33,6,2,1,1,true,2,1
3352065A.CAD,1544,416512a74ef4,3352065,VALVE POSITION,42,42,0,1218,0,3,44,6,0,2,2,2,1,1,3,0,31,6,1,1,0,true,1,1
3352066A.CAD,1356,5acd8b964e91,3352066,,36,36,0,1048,0,2,38,5,0,1,2,2,1,1,2,0,27,3,1,1,1,true,1,1
3352067A.CAD,2384,467a7c24f140,3352067,VALVE OPEN,61,61,0,2038,0,7,69,14,0,3,6,6,2,2,5,0,40,10,3,1,0,true,2,1
3352068A.CAD,2720,f5205500a227,3352068,VALVE OPEN,74,74,0,2328,0,11,84,18,0,5,6,6,5,1,11,0,43,29,6,6,0,true,1,1
3352069A.CAD,1446,a737d88cd653,3352069,BYPASS TO WASHER IN VALVE,39,39,0,1120,0,3,39,4,1,1,1,1,0,1,3,0,29,5,1,1,0,true,1,1
3352070A.CAD,1784,6e8325637074,3352070,VALVE POSITION,49,49,0,1450,0,6,53,8,1,2,3,3,1,2,6,0,32,9,2,2,0,true,1,1
3352071A.CAD,1658,4bbfe47e4106,3352071,VALVE POSITION,44,44,0,1324,0,5,48,7,1,2,3,3,1,2,5,0,29,9,2,2,0,true,1,1
3352072A.CAD,1362,79ed7266dd4b,3352072,IV TOWER HIGH LEVEL ALARM,37,37,0,1054,0,1,37,4,0,1,1,1,1,0,1,0,30,3,1,1,0,true,1,1
3352073A.CAD,1362,4a6a62b583a9,3352073,III TOWER HIGH LEVEL ALARM,37,37,0,1054,0,1,37,4,0,1,1,1,1,0,1,0,30,3,1,1,0,true,1,1
3352074A.CAD,1654,95adb18b577c,3352074,OIL FLOW SWITCH,45,45,0,1336,0,5,49,7,1,1,3,3,1,2,5,0,30,7,2,2,0,true,1,1
3352075A.CAD,1654,e01ac77f3a7c,3352075,OIL FLOW SWITCH,45,45,0,1336,0,5,49,7,1,1,3,3,1,2,5,0,30,7,2,2,0,true,1,1
3352076A.CAD,1564,014dc8e1c1cd,3352076,OIL FLOW SWITCH,43,43,0,1246,0,4,45,6,1,1,2,2,1,1,4,0,30,7,2,2,0,true,1,1
3352078A.CAD,2482,0cf93317dfa6,3352078,NORM FLOW SIGNAL,71,71,0,2120,0,10,77,14,2,2,4,4,2,2,10,0,43,22,6,6,0,true,1,1
3352079A.CAD,2376,11e80a99656f,3352079,NORM FLOW,68,68,0,2014,0,11,74,14,2,2,4,4,2,2,10,0,40,22,6,6,0,true,2,1
3352080A.CAD,2320,138553c99aef,3352080,SEALING WATER FLOW,66,66,0,1958,0,11,72,14,2,2,4,4,2,2,10,0,38,22,6,6,0,true,2,1
3352081A.CAD,2630,9f8b62a5b19a,3352081,NORM SEAL WATER FLOW,79,79,0,2268,0,10,85,14,2,2,4,4,2,2,10,0,51,22,6,6,0,true,1,1
3352082A.CAD,1892,e375c51f5020,3352082,,56,56,0,1566,0,6,60,7,1,2,3,3,1,2,5,0,41,6,1,1,0,true,2,1
3352083A.CAD,1980,2f0a97be854b,3352083,VALVE POSITION,54,54,0,1654,0,4,60,9,0,4,4,4,3,1,4,0,39,10,1,1,0,true,1,1
3352084A.CAD,1860,e826323f073b,3352084,ANUCIATION ALARM,48,48,0,1510,0,8,52,11,1,2,4,4,0,2,6,0,28,9,5,3,0,true,2,1
3352086A.CAD,1318,8836f25e01ae,3352086,OIL PUMP STATUS,36,36,0,1010,0,1,36,4,0,1,1,1,1,0,1,0,29,3,1,1,0,true,1,1
3352087A.CAD,1318,5650a132110e,3352087,OIL PUMP STATUS,36,36,0,1010,0,1,36,4,0,1,1,1,1,0,1,0,29,4,1,1,0,true,1,1
3352088A.CAD,1308,f7bd56fe56aa,3352088,FLOW OIL,36,36,0,1000,0,1,36,4,0,1,1,1,1,0,1,0,29,4,1,1,0,true,1,1
3352089A.CAD,1362,f1059ebfba70,3352089,O2 MIXER ON/OFF VALVE,37,37,0,1036,0,3,37,3,1,1,1,1,0,1,3,0,28,7,1,1,0,true,1,1
33520A0A.CAD,4976,7d8cdaf26c5e,33520A0,RUN REQUEST,143,143,0,4370,0,46,162,39,9,6,11,11,6,4,45,0,48,73,22,21,1,true,2,1
33520A1A.CAD,2514,e71f9d764bd7,33520A1,RUN REQUEST,72,72,0,2086,0,17,76,15,4,2,3,3,2,1,17,0,34,30,8,8,0,true,1,1
33520A2A.CAD,4288,3050660c0780,33520A2,RUN REQUEST,129,129,0,3728,0,42,141,30,8,4,7,7,5,2,41,0,48,61,18,18,0,true,2,1
33520A3A.CAD,2000,caa5c5acd56c,33520A3,OIL PUMP STATUS,54,54,0,1636,0,6,58,11,0,2,3,3,2,1,6,0,35,17,4,4,0,true,1,1
33520A4A.CAD,3110,d821bac97e47,33520A4,RUN REQUEST,90,90,0,2654,0,22,98,20,5,4,5,5,4,1,22,0,41,39,11,11,0,true,1,1
33520A5A.CAD,4930,2fa697c080f3,33520A5,START REQUEST,145,145,0,4314,0,51,160,39,9,4,9,9,5,3,48,0,47,74,23,22,0,true,3,1
